 3.9000E+0001  0.0000E+0000 -3.9283E-0001  1.1138E-0003
 4.0000E+0001  0.0000E+0000 -3.6473E-0001 -1.3343E-0003
 4.1000E+0001  0.0000E+0000 -3.0175E-0001 -2.1823E-0003
 4.2000E+0001  0.0000E+0000 -2.1553E-0001 -1.4396E-0003
 4.3000E+0001  0.0000E+0000 -1.2255E-0001 -4.6016E-0004
 4.4000E+0001  0.0000E+0000 -2.6190E-0002  6.4556E-0004
 4.5000E+0001  0.0000E+0000  6.6281E-0002  1.2753E-0003
 4.6000E+0001  0.0000E+0000  1.4396E-0001  2.5803E-0003
 4.7000E+0001  0.0000E+0000  1.9883E-0001  2.9059E-0003
 4.8000E+0001  0.0000E+0000  2.2963E-0001  2.7253E-0003
 4.9000E+0001  0.0000E+0000  2.3526E-0001  1.5011E-0003
 5.0000E+0001  0.0000E+0000  2.1889E-0001 -2.6046E-0003
 5.1000E+0001  0.0000E+0000  1.8073E-0001  1.6023E-0003
 5.2000E+0001  0.0000E+0000  1.3799E-0001  4.1412E-0003
 5.3000E+0001  0.0000E+0000  7.8198E-0002  5.3967E-0003
 5.4000E+0001  0.0000E+0000  2.2519E-0002  4.0292E-0003
 5.5000E+0001  0.0000E+0000 -3.2569E-0002  5.0003E-0003
 5.6000E+0001  0.0000E+0000 -8.1623E-0002  7.0806E-0003
 5.7000E+0001  0.0000E+0000 -1.1648E-0001  6.3989E-0003
 5.8000E+0001  0.0000E+0000 -1.3558E-0001  1.6982E-0003
 5.9000E+0001  0.0000E+0000 -1.4163E-0001  3.4505E-0003
 6.0000E+0001  0.0000E+0000 -1.3005E-0001 -8.8155E-0005
 6.1000E+0001  0.0000E+0000 -1.0646E-0001 -1.9749E-0003
 6.2000E+0001  0.0000E+0000 -8.2025E-0002 -1.7165E-0003
 6.3000E+0001  0.0000E+0000 -4.8715E-0002 -2.4200E-0003
 6.4000E+0001  0.0000E+0000 -9.8475E-0003 -9.9797E-0004
 6.5000E+0001  0.0000E+0000  1.9286E-0002 -2.5863E-0003
 6.6000E+0001  0.0000E+0000  4.3947E-0002  2.0797E-0004
 6.7000E+0001  0.0000E+0000  6.5093E-0002  2.3183E-0003
 6.8000E+0001  0.0000E+0000  7.6905E-0002 -2.0997E-0004
 6.9000E+0001  0.0000E+0000  8.2947E-0002  8.5862E-0004
 7.0000E+0001  0.0000E+0000  7.9834E-0002  3.1216E-0003
 7.1000E+0001  0.0000E+0000  6.4907E-0002  5.1267E-0003
 7.2000E+0001  0.0000E+0000  4.4365E-0002  1.0000E-0002
 7.3000E+0001  0.0000E+0000  2.5411E-0002  9.3405E-0003
 7.4000E+0001  0.0000E+0000  5.0718E-0003  1.4486E-0002
 7.5000E+0001  0.0000E+0000 -1.4541E-0002  1.1186E-0002
 7.6000E+0001  0.0000E+0000 -3.3936E-0002  9.4872E-0003
 7.7000E+0001  0.0000E+0000 -4.2964E-0002  7.3066E-0004
 7.8000E+0001  0.0000E+0000 -5.1588E-0002  6.1813E-0003
 7.9000E+0001  0.0000E+0000 -5.5587E-0002  4.1146E-0003
 8.0000E+0001  0.0000E+0000 -5.4615E-0002  3.3008E-0003
 8.1000E+0001  0.0000E+0000 -4.5348E-0002  2.9460E-0003
 8.2000E+0001  0.0000E+0000 -3.2757E-0002  3.8945E-0003
 8.3000E+0001  0.0000E+0000 -2.0585E-0002 -3.9982E-0003
 8.4000E+0001  0.0000E+0000 -1.2440E-0003 -3.8687E-0004
 8.5000E+0001  0.0000E+0000  5.2951E-0003 -1.7316E-0003
 8.6000E+0001  0.0000E+0000  1.4980E-0002 -1.5643E-0004
 8.7000E+0001  0.0000E+0000  2.6505E-0002 -1.4467E-0003
 8.8000E+0001  0.0000E+0000  2.8803E-0002 -4.0998E-0003
 8.9000E+0001  0.0000E+0000  3.1829E-0002 -6.7636E-0003
 9.0000E+0001  0.0000E+0000  2.7714E-0002 -8.1581E-0003
 9.1000E+0001  0.0000E+0000  2.6639E-0002 -9.1389E-0003
 9.2000E+0001  0.0000E+0000  1.8923E-0002 -1.1893E-0002
 9.3000E+0001  0.0000E+0000  1.0003E-0002 -1.2296E-0002
 9.4000E+0001  0.0000E+0000  3.2505E-0004 -5.9638E-0003
 9.5000E+0001  0.0000E+0000 -6.3848E-0003 -4.5911E-0003
 9.6000E+0001  0.0000E+0000 -6.7124E-0003 -5.3624E-0003
 9.7000E+0001  0.0000E+0000 -1.5633E-0002 -6.5590E-0003
 9.8000E+0001  0.0000E+0000 -1.6195E-0002 -4.6386E-0003
 9.9000E+0001  0.0000E+0000 -2.1977E-0002 -5.4600E-0003
 1.0000E+0002  0.0000E+0000 -2.2001E-0002 -2.6610E-0003
 1.0100E+0002  0.0000E+0000 -2.1114E-0002  3.0475E-0003
 1.0200E+0002  0.0000E+0000 -1.4356E-0002  2.1700E-0003
 1.0300E+0002  0.0000E+0000 -1.2146E-0002  7.0789E-0004
 1.0400E+0002  0.0000E+0000 -8.1348E-0003  1.5051E-0003
 1.0500E+0002  0.0000E+0000 -1.0870E-0003  2.5625E-0003
 1.0600E+0002  0.0000E+0000  8.9683E-0003 -3.8953E-0004
 1.0700E+0002  0.0000E+0000  6.6171E-0003  1.0784E-0003
 1.0800E+0002  0.0000E+0000  4.6039E-0003  4.7034E-0004
 1.0900E+0002  0.0000E+0000  6.5355E-0003  2.4358E-0003
 1.1000E+0002  0.0000E+0000  9.0929E-0003 -1.2839E-0003
 1.1100E+0002  0.0000E+0000  1.0391E-0002  3.8139E-0003
 1.1200E+0002  0.0000E+0000  9.3940E-0003  3.6660E-0003
 1.1300E+0002  0.0000E+0000  5.1883E-0003  7.3332E-0003
 1.1400E+0002  0.0000E+0000  5.1795E-0003  5.3079E-0003
 1.1500E+0002  0.0000E+0000  2.8233E-0003  1.3901E-0003
 1.1600E+0002  0.0000E+0000 -8.7921E-0004  1.8547E-0003
 1.1700E+0002  0.0000E+0000 -3.6672E-0003  1.3987E-0004
 1.1800E+0002  0.0000E+0000 -4.7521E-0003 -3.9275E-0003
 1.1900E+0002  0.0000E+0000 -4.5012E-0003 -3.8041E-0003
 1.2000E+0002  0.0000E+0000 -8.6727E-0004 -3.9885E-0003
 1.2100E+0002  0.0000E+0000 -3.1766E-0003 -1.2324E-0003
 1.2200E+0002  0.0000E+0000 -3.6504E-0003 -2.1480E-0003
 1.2300E+0002  0.0000E+0000 -3.1862E-0003 -3.9342E-0003
 1.2400E+0002  0.0000E+0000 -3.3547E-0003 -1.2224E-0003
 1.2500E+0002  0.0000E+0000 -2.9711E-0003 -1.7362E-0003
 1.2600E+0002  0.0000E+0000 -1.6015E-0003  5.8939E-0004
 1.2700E+0002  0.0000E+0000  4.8009E-0003  1.7572E-0003
 1.2800E+0002  0.0000E+0000  9.4613E-0003  1.3722E-0003
 1.2900E+0002  0.0000E+0000  5.5681E-0003 -1.8330E-0004
 1.3000E+0002  0.0000E+0000  5.4034E-0003  2.5265E-0003
 1.3100E+0002  0.0000E+0000 -2.0247E-0003  2.7843E-0004
 1.3200E+0002  0.0000E+0000  2.5974E-0003  1.0818E-0003
 1.3300E+0002  0.0000E+0000  1.6258E-0003  3.5887E-0005
 1.3400E+0002  0.0000E+0000 -5.4168E-0004  2.3484E-0003
 1.3500E+0002  0.0000E+0000  3.7725E-0004  1.6158E-0003
 1.3600E+0002  0.0000E+0000 -1.5043E-0003 -2.3601E-0003
 1.3700E+0002  0.0000E+0000  3.3053E-0003 -5.5178E-0004
 1.3800E+0002  0.0000E+0000 -1.1418E-0003  2.0003E-0003
 1.3900E+0002  0.0000E+0000 -3.8234E-0003 -5.5159E-0003
 1.4000E+0002  0.0000E+0000 -1.5742E-0004 -3.2575E-0003
 1.4100E+0002  0.0000E+0000 -5.2958E-0004  1.2693E-0003
 1.4200E+0002  0.0000E+0000  3.6149E-0003  6.2951E-0004
 1.4300E+0002  0.0000E+0000  2.4373E-0003  1.6958E-0003
 1.4400E+0002  0.0000E+0000  3.3757E-0003 -8.4080E-0004
 1.4500E+0002  0.0000E+0000  1.7156E-0003 -2.5412E-0004
 1.4600E+0002  0.0000E+0000  5.9281E-0003  1.1781E-0003
 1.4700E+0002  0.0000E+0000 -2.0125E-0003  1.5289E-0003
 1.4800E+0002  0.0000E+0000 -3.4909E-0003  1.2715E-0004
 1.4900E+0002  0.0000E+0000 -1.2773E-0003  1.9236E-0003
 1.5000E+0002  0.0000E+0000  1.5546E-0003  4.8208E-0003
 1.5100E+0002  0.0000E+0000  7.3610E-0004  4.1569E-0003
 1.5200E+0002  0.0000E+0000  1.9243E-0003  3.0763E-0003
 1.5300E+0002  0.0000E+0000 -1.3509E-0004  2.9345E-0004
 1.5400E+0002  0.0000E+0000  6.2968E-0004  2.2596E-0003
 1.5500E+0002  0.0000E+0000 -1.5672E-0003 -4.8178E-0004
 1.5600E+0002  0.0000E+0000  4.1912E-0003  1.6769E-0003
 1.5700E+0002  0.0000E+0000  2.6395E-0003  7.3716E-0003
 1.5800E+0002  0.0000E+0000  2.0308E-0003  2.3717E-0003
 1.5900E+0002  0.0000E+0000  1.6425E-0003 -2.6621E-0003
 1.6000E+0002  0.0000E+0000  5.8524E-0003 -5.0074E-0003
 1.6100E+0002  0.0000E+0000  3.7627E-0003 -6.6508E-0003
 1.6200E+0002  0.0000E+0000  3.3892E-0003 -1.4037E-0003
 1.6300E+0002  0.0000E+0000 -2.4504E-0003  1.9945E-0004
 1.6400E+0002  0.0000E+0000 -6.8345E-0003  2.6184E-0003
 1.6500E+0002  0.0000E+0000 -5.6308E-0003  2.4955E-0003
 1.6600E+0002  0.0000E+0000  1.9078E-0003  1.0557E-0003
 1.6700E+0002  0.0000E+0000 -1.6171E-0005 -6.3799E-0005
 1.6800E+0002  0.0000E+0000  1.6474E-0003 -1.2272E-0004
 1.6900E+0002  0.0000E+0000  2.1388E-0003  2.3320E-0003
 1.7000E+0002  0.0000E+0000  8.1865E-0004  7.1618E-0004
 1.7100E+0002  0.0000E+0000  2.2943E-0003  1.9955E-0003
 1.7200E+0002  0.0000E+0000 -2.6266E-0003 -1.7881E-0003
 1.7300E+0002  0.0000E+0000  1.4769E-0003  2.9568E-0004
 1.7400E+0002  0.0000E+0000  1.2764E-0003  3.7285E-0004
 1.7500E+0002  0.0000E+0000  1.5040E-0003 -1.1548E-0003
 1.7600E+0002  0.0000E+0000 -4.0466E-0003 -7.4311E-0004
 1.7700E+0002  0.0000E+0000 -1.2734E-0005 -2.1794E-0003
 1.7800E+0002  0.0000E+0000 -1.4080E-0003 -6.5959E-0003
 1.7900E+0002  0.0000E+0000 -2.1132E-0004 -2.5940E-0004
 1.8000E+0002  0.0000E+0000 -4.3369E-0003  9.8945E-0004
 1.8100E+0002  0.0000E+0000 -3.5713E-0003  4.7228E-0003
 1.8200E+0002  0.0000E+0000 -3.1842E-0003  3.6182E-0003
 1.8300E+0002  0.0000E+0000 -2.7292E-0003  7.6892E-0003
 1.8400E+0002  0.0000E+0000 -8.9691E-0003  8.0900E-0003
 1.8500E+0002  0.0000E+0000 -8.5581E-0003  5.0713E-0003
 1.8600E+0002  0.0000E+0000 -4.7704E-0003  4.7694E-0003
 1.8700E+0002  0.0000E+0000 -4.6124E-0003 -8.0079E-0004
 1.8800E+0002  0.0000E+0000 -4.2271E-0003  9.9586E-0004
 1.8900E+0002  0.0000E+0000 -7.8325E-0003 -1.2036E-0003
 1.9000E+0002  0.0000E+0000 -3.0559E-0003 -4.0761E-0003
 1.9100E+0002  0.0000E+0000 -3.3790E-0003 -9.4067E-0004
 1.9200E+0002  0.0000E+0000 -3.9554E-0003 -1.1543E-0003
 1.9300E+0002  0.0000E+0000 -3.5654E-0003  3.9706E-0003
 1.9400E+0002  0.0000E+0000 -5.8684E-0005  7.4837E-0004
 1.9500E+0002  0.0000E+0000  1.7047E-0003 -3.0035E-0004
 1.9600E+0002  0.0000E+0000  2.0129E-0003  1.3804E-0003
 1.9700E+0002  0.0000E+0000 -3.9227E-0004  7.8053E-0003
 1.9800E+0002  0.0000E+0000 -4.4226E-0003  8.1248E-0003
 1.9900E+0002  0.0000E+0000 -1.9220E-0003  3.7168E-0003
 2.0000E+0002  0.0000E+0000 -3.7539E-0003  5.6124E-0003
 2.0100E+0002  0.0000E+0000 -6.2075E-0003  6.8953E-0003
 2.0200E+0002  0.0000E+0000 -4.5786E-0003  7.2567E-0003
 2.0300E+0002  0.0000E+0000 -8.4374E-0003  7.9507E-0003
 2.0400E+0002  0.0000E+0000 -2.5319E-0003  2.3794E-0003
 2.0500E+0002  0.0000E+0000 -9.4756E-0004 -2.1222E-0003
 2.0600E+0002  0.0000E+0000 -9.4584E-0004 -2.0568E-0003
 2.0700E+0002  0.0000E+0000 -3.9681E-0004 -4.2692E-0003
 2.0800E+0002  0.0000E+0000  3.0529E-0003 -4.1382E-0003
 2.0900E+0002  0.0000E+0000  4.4819E-0003 -2.0271E-0003
 2.1000E+0002  0.0000E+0000  3.9910E-0003  1.5904E-0003
 2.1100E+0002  0.0000E+0000  2.2534E-0003 -3.5604E-0004
 2.1200E+0002  0.0000E+0000  1.6595E-0003 -4.7470E-0003
 2.1300E+0002  0.0000E+0000  1.9283E-0003  2.2827E-0003
 2.1400E+0002  0.0000E+0000  6.5848E-0004  1.0138E-0003
 2.1500E+0002  0.0000E+0000  4.3721E-0003  3.9233E-0003
 2.1600E+0002  0.0000E+0000  3.1488E-0003  1.1209E-0003
 2.1700E+0002  0.0000E+0000  4.0511E-0004  4.3635E-0003
 2.1800E+0002  0.0000E+0000  4.9229E-0003  2.2901E-0003
 2.1900E+0002  0.0000E+0000  4.2145E-0003 -1.2000E-0003
 2.2000E+0002  0.0000E+0000  2.1233E-0003  6.6184E-0004
 2.2100E+0002  0.0000E+0000 -3.3567E-0004 -2.1953E-0003
 2.2200E+0002  0.0000E+0000 -1.1194E-0003 -9.1258E-0004
 2.2300E+0002  0.0000E+0000 -4.3329E-0003 -3.0482E-0003
 2.2400E+0002  0.0000E+0000 -4.3679E-0003 -4.0736E-0003
 2.2500E+0002  0.0000E+0000 -6.7792E-0003 -1.6424E-0003
 2.2600E+0002  0.0000E+0000 -5.4149E-0003  3.8155E-0003
 2.2700E+0002  0.0000E+0000 -6.8186E-0004  7.0953E-0003
 2.2800E+0002  0.0000E+0000 -2.9673E-0003  6.9703E-0003
 2.2900E+0002  0.0000E+0000 -5.3952E-0003  4.2721E-0003
 2.3000E+0002  0.0000E+0000 -2.9955E-0003  2.6440E-0003
 2.3100E+0002  0.0000E+0000  4.0335E-0003  1.6900E-0003
 2.3200E+0002  0.0000E+0000 -1.7216E-0003  8.5737E-0004
 2.3300E+0002  0.0000E+0000 -1.5899E-0003 -2.0749E-0003
 2.3400E+0002  0.0000E+0000 -2.5554E-0003 -1.0560E-0004
 2.3500E+0002  0.0000E+0000  4.5664E-0004  1.4558E-0003
 2.3600E+0002  0.0000E+0000  5.8820E-0004  1.4279E-0003
 2.3700E+0002  0.0000E+0000 -5.2325E-0003  2.5460E-0003
 2.3800E+0002  0.0000E+0000 -6.6163E-0004  4.2398E-0003
 2.3900E+0002  0.0000E+0000  9.9494E-0004  9.5923E-0003
 2.4000E+0002  0.0000E+0000  3.9406E-0003  8.3412E-0003
 2.4100E+0002  0.0000E+0000  6.4261E-0003  8.7040E-0003
 2.4200E+0002  0.0000E+0000  6.7840E-0004  6.1567E-0003
 2.4300E+0002  0.0000E+0000  4.4412E-0004  1.9552E-0003
 2.4400E+0002  0.0000E+0000 -1.2742E-0003 -1.7234E-0003
 2.4500E+0002  0.0000E+0000 -9.7933E-0004 -3.0349E-0003
 2.4600E+0002  0.0000E+0000 -1.7558E-0003 -5.8733E-0003
 2.4700E+0002  0.0000E+0000 -7.0031E-0004 -9.1168E-0003
 2.4800E+0002  0.0000E+0000  4.1988E-0003 -1.2440E-0002
 2.4900E+0002  0.0000E+0000  3.9572E-0003 -1.1364E-0002
 2.5000E+0002  0.0000E+0000  5.6760E-0003 -8.5634E-0003
 2.5100E+0002  0.0000E+0000  3.2327E-0003 -1.0354E-0002
 2.5200E+0002  0.0000E+0000  3.3507E-0003 -8.7458E-0003
 2.5300E+0002  0.0000E+0000  4.0800E-0003 -3.0636E-0003
 2.5400E+0002  0.0000E+0000  8.5804E-0003  6.4776E-0004
 2.5500E+0002  0.0000E+0000  8.6489E-0003  4.5592E-0003
 2.5600E+0002  0.0000E+0000  9.3129E-0003  7.4715E-0004  
